COUNTRY_CODE|ITEM_MAKER_CODE|ITEM_MAKER_DESCRIPTION|MULTIPLICATION_FACTOR|GOODS_COLOUR|ITEM_MAKER_FAMILY_CODE|ACTIVE_FLAG|RefDataId|LoadDatetime|LastUpdatedDatetime
GBR|LENV|LENOVO| 0000001.00|B|LENV|Y|1541|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|LINK|LINK| 0000001.00|H|LINK|Y|1577|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MACA|MAC ALLISTER| 0000001.00| |MACA|Y|1613|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MART|MARTIN DAWES| 0000001.00|G|MART|Y|1649|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MAXC|MAXCOM| 0000001.00| |MAXC|Y|1661|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MERT|MERTZ| 0000001.00| |MERT|Y|1697|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MINO|MINOLTA| 0000001.00|B|MINO|Y|1733|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MITE|MICROTEC| 0000001.00|B|MITE|Y|1769|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MORP|MORPHY RICHARDS| 0000001.00|G|MORP|Y|1805|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|NAD|NAD| 0000001.00|B|NAD|Y|1841|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|NEVA|NEVADA SUPER 2| 0000001.00| |NEVA|Y|1877|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|NORD|NORDMENDE| 0000001.00|A|NORD|Y|1912|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|OLIV|OLIVETTI| 0000001.00|B|OLIV|Y|1948|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|OSBY|OSBY| 0000001.00|W|OSBY|Y|1984|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PACI|PACIFIC| 0000001.00|G|PACI|Y|2020|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PER|PERRYMATIC| 0000001.00|A|PER|Y|2056|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|POT3|POTTERTON TEL REG 2+1 GOLD XTR| 0000001.00| |POTT|Y|2092|2018-02-28 16:29:07.000000|2018-02-28 16:29:07.000000
GBR|PRGD|PR GLEN DIMPLEX EXTENDED| 0000001.00|H|GLDB|Y|2128|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PRZA|ZANUSSI PR EXTENDED| 0000001.00| |ZANU|Y|2164|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|RANK|RANK| 0000001.00|B|RANK|Y|2200|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|REOC|REOC| 0000001.00| |REOC|Y|2236|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ROSI|ROSIERES| 0000001.00|W|ROSI|Y|2272|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SAMO|SAMSUNG OOW REPAIR| 0000001.00|G|SAMS|Y|2308|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SCHN|SCHNEIDER| 0000001.00|G|SCHN|Y|2344|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SEVI|SEVIC| 0000001.00| |SEVI|Y|2380|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SIP|SIP| 0000001.00|W|SIP|Y|2416|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SOLI|SOLITAIRE| 0000001.00|A|SOLI|Y|2452|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SPOR|SPORTS RANGER| 0000001.00| |SPOR|Y|2488|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|STRD|STORAD| 0000001.00|A|STRD|Y|2524|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|SYNE|SYNERGY| 0000001.00|B|SYNE|Y|2560|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|TECC|TECHNOLEC| 0000001.00|G|TECC|Y|2596|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|THNO|TECHNOSONIC (WOOLWORTHS ONLY)| 0000001.00| |THNO|Y|2632|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|TRAS|TRANSFORMERS| 0000001.00|G|TRAS|Y|2668|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|UNEV|UNIVAC| 0000001.00| |UNEV|Y|2704|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|DUST|DUSTY BIN| 0000001.00| |DUST|Y|228545|2020-05-13 19:03:08.864854|2020-05-13 19:03:08.864854
GBR|VESF|VESTFROST REPAIR AD| 0000001.00|W|VEST|Y|2752|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|VO5|VO5| 0000001.00|G|VO5|Y|2788|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|WATE|WATERLINE| 0000001.00|W|WATE|Y|2824|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|WIRL|WIRL| 0000001.00|W|WIRL|Y|2860|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|YASH|YASHICA| 0000001.00|B|YASH|Y|2896|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|BEB1|BEKO B-IN 2YR TREG 0-3M FLEX| 0000001.00| |BEKO|Y|2922|2018-03-30 00:20:35.000000|2019-11-14 19:02:43.669508
GBR|CNN1|CANNON TELREG 0-3 MNTHS IPM| 0000001.00|W|CANN|Y|2970|2018-04-06 00:20:18.000000|2019-11-14 19:02:43.669508
GBR|BE5L|BELLING TREG 2YR GT 12-24M FLX| 0000001.00| |BELL|Y|3011|2018-06-07 00:20:29.000000|2018-06-07 00:20:29.000000
GBR|WHK1|WHITE KNIGHT TREG 0-3MTH FLEX| 0000001.00| |WHKN|Y|3047|2018-06-07 00:20:29.000000|2019-11-14 19:02:43.669508
GBR|VAIZ|VAILLANT MSP 5 YR TEL REG| 0000001.00|H|VAIL|Y|3110|2018-07-26 19:05:37.000000|2019-11-14 19:02:43.669508
ESP|LEBR|LEBRAN| 0000001.00|W|@@@@|Y|228553|2020-05-28 19:02:54.962224|2020-05-28 19:02:54.962224
GBR|1VMN|Mira DGI 5yr Data Scheme| 0000001.00|W|MIRA|Y|200002|2018-10-04 19:06:03.433797|2018-10-04 19:06:03.433797
AUT|ADR|ADR SYSTEMS| 0000001.00| |ADR|Y|200009|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ARST|K B ARISTOCRAT| 0000001.00|G|ARST|Y|200015|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|BEEK|BEEKAY| 0000001.00|W|BEEK|Y|200021|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|BOWE|BOWERS & WILKINS| 0000001.00|A|BOWE|Y|200027|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ADVA|ADVANTAGE| 0000001.00|B|ADVA|Y|200033|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|AMBR|AMBRA| 0000001.00|B|AMBR|Y|200039|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|AUMO|AUSTIN MONTEGO| 0000001.00| |AUMO|Y|200045|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|BLA|BLACK PRINCE| 0000001.00|H|BLA|Y|200051|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|CAL|CALOR| 0000001.00|A|CAL|Y|200057|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|CIXM|CITROEN XM| 0000001.00| |CIXM|Y|200063|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|DAAP|DAIHATSU APPLAUSE| 0000001.00| |DAAP|Y|200069|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|DYSO|DYSON| 0000001.00|A|DYSO|Y|200075|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|FAGO|FAGOR| 0000001.00|A|FAGO|Y|200081|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ESP|ZEEC|ZEECLO| 0000001.00|B|@@@@|Y|228580|2020-06-18 19:03:06.684106|2020-06-18 19:03:06.684106
PRT|NANL|NANLITE| 0000001.00|B|@@@@|Y|228586|2020-07-02 19:02:49.870859|2020-07-02 19:02:49.870859
AUT|FREW|FREEWAY| 0000001.00|W|FREW|Y|200091|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|HAFL|HAFLER| 0000001.00|B|HAFL|Y|200097|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ALPH|A & R ALPHA| 0000001.00|A|ALPH|Y|200087|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|HURD|HURDLA| 0000001.00| |HURD|Y|200105|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|JONE|JONEL| 0000001.00|G|JONE|Y|200111|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|LAVA|LAVAMAT| 0000001.00|W|LAVA|Y|200117|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MASP|MASPRO| 0000001.00|B|MASP|Y|200123|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MISH|MITSUBISHI SHOGUN| 0000001.00| |MISH|Y|200129|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|NESC|NESCO| 0000001.00|B|NESC|Y|200135|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|NUW|NU-WAY| 0000001.00|H|NUW|Y|200141|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|PE20|PEUGEOT 205| 0000001.00| |PE20|Y|200147|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|QUAL|QUALCAST| 0000001.00|W|QUAL|Y|200153|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ROME|ROVER METRO| 0000001.00| |ROME|Y|200159|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|SCHO|SCHOLTES| 0000001.00|W|SCHO|Y|200165|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|SONY|SONY| 0000001.00|A|SONY|Y|200171|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|SZAL|SUZUKI ALTO| 0000001.00| |SZAL|Y|200177|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|THR|THOR| 0000001.00|A|THR|Y|200183|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|UNID|UNIDEN| 0000001.00|A|UNID|Y|200189|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|VWPA|VW PASSAT| 0000001.00| |VWPA|Y|200195|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|YU45|YUGO 45| 0000001.00| |YU45|Y|200201|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|YAKU|YAKUMO| 0000001.00| |YAKU|Y|200207|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|FUBA|FUBA| 0000001.00|B|FUBA|Y|200213|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|HTI|HTI| 0000001.00| |HTI|Y|200219|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|SAEC|SAECO| 0000001.00| |SAEC|Y|200225|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MIVA|MINEVA| 0000001.00| |MIVA|Y|200231|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MEGE|MEGER| 0000001.00| |MEGE|Y|200237|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
PRT|DCG|DCG| 0000001.00|B|@@@@|Y|228604|2020-07-27 19:03:05.218583|2020-07-27 19:03:05.218583
GBR|1BNX|INDESIT| 0000001.00| |INDE|Y|228610|2020-08-06 19:03:25.190390|2020-08-06 19:03:25.190390
PRT|INFN|INFINITON| 0000001.00|A|@@@@|Y|228625|2020-08-25 19:03:41.486134|2020-08-25 19:03:41.486134
AUT|QMS|QMS| 0000001.00| |QMS|Y|200243|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|KITE|KIOTE| 0000001.00|W|KITE|Y|200249|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|APPL|APPLE MAC| 0000001.00|B|APPL|Y|200255|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|BALA|BALAY| 0000001.00|A|BALA|Y|200261|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|BMW3|BMW 3 SERIES| 0000001.00| |BMW3|Y|200267|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ASTL|ASTRAL| 0000001.00|G|ASTL|Y|200273|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|BEOV|BEOVISION| 0000001.00|B|BEOV|Y|200279|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|BROT|BROTHER| 0000001.00|A|BROT|Y|200285|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|CHEE|CHEETAH| 0000001.00| |CHEE|Y|200291|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|CRED|CREDA| 0000001.00|A|CRED|Y|200297|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|DISH|DISKXPRESS| 0000001.00|G|DISH|Y|200303|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ETNA|ETNA| 0000001.00|W|ETNA|Y|200309|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|FOOD|FOODCARE| 0000001.00|A|FOOD|Y|200315|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|GOLD|GOLDSTAR| 0000001.00|A|GOLD|Y|200321|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|HOAC|HONDA ACCORD| 0000001.00| |HOAC|Y|200327|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|IMPE|IMPERIAL| 0000001.00|A|IMPE|Y|200333|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|KING|KINGSWAY| 0000001.00|A|KING|Y|200339|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|LOGI|LOGIC| 0000001.00|G|LOGI|Y|200345|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MERL|MERLONI| 0000001.00|A|MERL|Y|200351|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MORG|MORGAN CLASSIC| 0000001.00| |MORG|Y|200357|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|NILF|NILFISK| 0000001.00|W|NILF|Y|200363|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ORLA|ORLA| 0000001.00|B|ORLA|Y|200369|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|POLD|POLAROID| 0000001.00|B|POLD|Y|200375|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|REX|REX| 0000001.00|G|REX|Y|200381|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|RUSS|RUSSELL HOBBS| 0000001.00|G|RUSS|Y|200387|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|SHAR|SHARP| 0000001.00|A|SHAR|Y|200393|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
ESP|EURO|EUROWAVES| 0000001.00|W|@@@@|Y|228633|2020-09-11 19:02:37.827997|2020-09-11 19:02:37.827997
ITA|MIOS|miostar| 0000001.00|W|MIOS|Y|228639|2020-09-11 19:02:37.827997|2020-09-11 19:02:37.827997
ITA|JURA|jura| 0000001.00|W|JURA|Y|228682|2020-10-15 19:01:51.716669|2020-10-15 19:01:51.716669
AUT|STE|STEWART| 0000001.00|A|STE|Y|200399|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|TATU|TATUNG| 0000001.00|B|TATU|Y|200405|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|TOSU|TOYOTA SUPRA| 0000001.00| |TOSU|Y|200411|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|VANO|VAUXHALL NOVA| 0000001.00| |VANO|Y|200417|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|WHIT|WHITE WESTINGHOUSE| 0000001.00|A|WHIT|Y|200423|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|COLA|COLANI| 0000001.00|B|COLA|Y|200429|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|WALT|WALT| 0000001.00| |WALT|Y|200435|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|GORE|GORENJE| 0000001.00| |GORE|Y|200441|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|YOSH|YOSHICA| 0000001.00| |YOSH|Y|200447|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MCIN|MCINTOSH| 0000001.00| |MCIN|Y|200453|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MEDI|MEDION| 0000001.00|B|MEDI|Y|200459|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|PRES|PRESARIO| 0000001.00| |PRES|Y|200465|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|CPA|CPA| 0000001.00| |CPA|Y|200471|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|AIRF|AIRFLAME| 0000001.00|A|AIRF|Y|200477|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ASCO|ASCOM| 0000001.00|A|ASCO|Y|200483|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|BELL|BELLING| 0000001.00|A|BELL|Y|200489|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|BRAU|BRAUN| 0000001.00|G|BRAU|Y|200495|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|CGL|GCL (CGL)| 0000001.00| |CGL|Y|200501|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|CORO|CORODATA| 0000001.00| |CORO|Y|200507|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|DIAH|DIAHATSU| 0000001.00| |DIAH|Y|200513|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ERTA|ERTA| 0000001.00| |ERTA|Y|200519|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|FLYM|FLYMO| 0000001.00|W|FLYM|Y|200525|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|GLEN|GLEN ELECTRIC| 0000001.00|A|GLEN|Y|200531|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|HINA|HINARI| 0000001.00|A|HINA|Y|200537|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ICED|ICELAND| 0000001.00|W|ICED|Y|200543|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|JLAB|JLAB AUDIO| 0000001.00|B|JLAB|Y|228701|2020-10-22 19:02:07.741786|2020-10-22 19:02:07.741786
IRL|BENQ|BENQ| 0000001.00|B|BENQ|Y|228708|2020-10-22 19:02:07.741786|2020-10-22 19:02:07.741786
IRL|ASUS|ASUS| 0000001.00|B|ASUS|Y|228714|2020-10-22 19:02:07.741786|2020-10-22 19:02:07.741786
BEL|KELV|KELVINATOR| 0000001.00|W|KELV|Y|200549|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|BRON|BRONICA| 0000001.00|B|BRON|Y|200555|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|CHAR|CHARNWOOOD| 0000001.00|H|CHAR|Y|200561|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|CRA|CRAIGAVON| 0000001.00|H|CRA|Y|200567|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|DINA|DINATRON| 0000001.00|B|DINA|Y|200573|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|ESS|ESSE SOVEREIGN| 0000001.00|A|ESS|Y|200579|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|FOFI|FORD FIESTA| 0000001.00| |FOFI|Y|200585|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|GMAR|GMARK| 0000001.00|H|GMAR|Y|200591|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|HIS|HISTON| 0000001.00|H|HIS|Y|200597|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|IGNI|IGNIS| 0000001.00|A|IGNI|Y|200603|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|KENW|KENWOOD| 0000001.00|A|KENW|Y|200609|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|LLOY|LLOYDS| 0000001.00|B|LLOY|Y|200615|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|MEMO|MEMOREX| 0000001.00|B|MEMO|Y|200621|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|MONS|MONSOON| 0000001.00|A|MONS|Y|200627|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|NIKO|NIKON| 0000001.00|B|NIKO|Y|200633|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|OPTA|OPTA| 0000001.00|A|OPTA|Y|200639|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|PHON|PHONEMATE| 0000001.00| |PHON|Y|200645|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|REES|RENAULT ESPACE| 0000001.00| |REES|Y|200651|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|RO44|ROVER 414| 0000001.00| |RO44|Y|200657|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|SENS|SENSORDRY| 0000001.00|W|SENS|Y|200663|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|SSAN|SSANGYONG| 0000001.00|G|SSAN|Y|200669|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|TAPP|TAPPAN| 0000001.00|W|TAPP|Y|200675|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
BEL|TOPL|TOPLINE| 0000001.00|W|TOPL|Y|200681|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|AQUA|AQUAVAC| 0000001.00|G|AQUA|Y|200687|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|BANG|BANG & OLUFSEN| 0000001.00|B|BANG|Y|200693|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|BMW7|BMW 7 SERIES| 0000001.00| |BMW7|Y|200699|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
IRL|IBOT|I-ROBOT| 0000001.00|B|IBOT|Y|228723|2020-10-22 19:02:07.741786|2020-10-22 19:02:07.741786
IRL|JURA|JURA| 0000001.00| |JURA|Y|228729|2020-10-22 19:02:07.741786|2020-10-22 19:02:07.741786
IRL|KRUP|KRUPS| 0000001.00|W|KRUP|Y|228735|2020-10-22 19:02:07.741786|2020-10-22 19:02:07.741786
AUT|CARL|CARLTON| 0000001.00|A|CARL|Y|200705|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|COMM|COMMODORE| 0000001.00|A|COMM|Y|200711|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|DASP|DAIHATSU SPORTRACK| 0000001.00| |DASP|Y|200717|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ELIC|ELICA| 0000001.00|A|ELIC|Y|200723|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|FIPA|FIAT PANDA| 0000001.00|A|FIPA|Y|200729|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|FUTE|FUTEK| 0000001.00| |FUTE|Y|200735|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|HARW|HARWOOD| 0000001.00|A|HARW|Y|200741|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|HUMI|HUMIDEX| 0000001.00|W|HUMI|Y|200747|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|JLA|JLA| 0000001.00| |JLA|Y|200753|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|LARI|LADA RIVA| 0000001.00| |LARI|Y|200759|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MARC|MARCONI| 0000001.00|B|MARC|Y|200765|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|MIS|MISTRAL| 0000001.00|A|MIS|Y|200771|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|NEFF|NEFF| 0000001.00|A|NEFF|Y|200777|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|NOVU|NOVUM| 0000001.00|W|NOVU|Y|200783|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|PERD|PERDIO| 0000001.00|A|PERD|Y|200789|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|PYRA|PYRAMID| 0000001.00|W|PYRA|Y|200795|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|ROLA|ROLAND| 0000001.00|B|ROLA|Y|200801|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|SCAN|SCANDINOVA| 0000001.00|G|SCAN|Y|200807|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|SONC|SONICA| 0000001.00|H|SONC|Y|200813|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|SYNT|SYNTAQ| 0000001.00| |SYNT|Y|200819|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|THOM|THOMPSON| 0000001.00|A|THOM|Y|200825|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|UNI|UNIDARE| 0000001.00|A|UNI|Y|200831|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
AUT|VWGO|VW GOLF| 0000001.00| |VWGO|Y|200837|2018-10-08 19:05:40.949869|2019-11-14 19:02:43.669508
GBR|HARV|HARVARD| 0000001.00|B|HARV|Y|1129|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HEA|HEATING WORLD| 0000001.00|A|HEA|Y|1141|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|STUD|STUDIO POWER| 0000001.00|B|STUD|Y|2527|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|REVO|REVO| 0000001.00| |REVO|Y|2240|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|RMPC|RM ONE DESKTOP PC| 0000001.00| |RMPC|Y|2252|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
