CompanyCode|ProductVariant|ProductVariantType|ProductVariantStatus|MessageNumber|GlobalMessage|User|UpdateDate
D|PHC|M| |4|POC: 1 YEAR.                                      |ENGLEFD   |1020717
D|PHC|M| |5|PAYMENT TYPES: ALL                                |ENGLEFD   |1020717
D|PHD|M| |1|"PHILIPS ""TICK BOX EXTENDED"" MAILING SCHEME.       "|ENGLEFD   |1020717
D|PHD|M| |2|SET UP FOR CUSTOMERS WHO HAVE ALREADY TAKEN OUT   |ENGLEFD   |1020717
D|PHD|M| |3|COVER. MAILER WILL BE SENT TO THEM UPON EXPIRY OF |ENGLEFD   |1020717
D|PHD|M| |4|THEIR GUARANTEE.                                  |ENGLEFD   |1020717
D|PHD|M| |5|COVER: BREAKDOWN ONLY.                            |ENGLEFD   |1020717
D|PHD|M| |6|POC: 12 MONTHS                                    |ENGLEFD   |1020717
D|PHD|M| |7|ALL PAYMENT TYPES.                                |ENGLEFD   |1020717
B|PRO|P|N|1|                                                  |TERRYV    |1030206
D|PRB|P|N|8|NON CORONA. DEPRECIATION SCALES APPLY             |TERRYV    |1020731
D|PRB|P|R|8|NON CORONA. DEPRECIATION SCALES APPLY             |TERRYV    |1020731
D|PRB|P|N|9| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|PRB|P|R|9| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|PHA|P|N|5| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|PHA|P|R|5| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|PHB|P|N|6| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|PHB|P|R|6| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|PHC|P|R|6| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|PHD|P|N|8| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|PHD|P|R|8| NON CORONA.DEPRECIATION SCALES APPLY.            |TERRYV    |1020731
D|FTD|P|N|1|FLYMO EXTENDED INSURANCE PLAN                     |BURTD     |1020802
D|FTD|P|N|2|30 DAY MAILER                                     |BURTD     |1020802
D|FTD|P|N|3|CORONA - NEW FOR OLD FOR LIFE                     |BURTD     |1020802
D|FTD|P|N|4|MAPPABLE SCHEME                                   |BURTD     |1020802
D|FTD|P|N|5|REPAIRS VIA MANUFACTURER'S REPAIRERS - PREMIER    |BURTD     |1020802
D|FTD|P|N|6|SERVICE NETWORK.                                  |BURTD     |1020802
D|FTD|P|N|7|PAYMENT OPTIONS - CASH,CHQ,CC,PO,DD (10 MONTHS)   |BURTD     |1020802
D|FTD|P|N|8|COVER - BREAKDOWN ONLY, PARTS & LABOUR            |BURTD     |1020802
D|FTD|P|N|9|PERIOD OF COVER : 2+2                             |BURTD     |1020802
D|FTD|P|N|10|GOODS COVERED - LAWNMOWERS & POWERED GARDEN EQUIP.|BURTD     |1020802
D|FTD|P|N|11|COVER EXCLUDES DELIVERY / COLLECTION              |BURTD     |1020802
D|FTD|P|N|12|*** NB. ELECTROLUX OUTDOOR PRODUCTS HAD 2 YEAR    |BURTD     |1020802
D|FTD|P|N|13|MANUF GTEE DURING 2002 WHEN THESE SCHEMES WERE SET|BURTD     |1020802
D|FTD|P|N|14|UP ***                                            |BURTD     |1020802
D|FTD|P|R|1|FLYMO EXTENDED INSURANCE PLAN                     |BURTD     |1020802
D|FTD|P|R|2|30 DAY MAILER                                     |BURTD     |1020802
D|FTD|P|R|3|CORONA - NEW FOR OLD FOR LIFE                     |BURTD     |1020802
D|FTD|P|R|4|MAPPABLE SCHEME                                   |BURTD     |1020802
D|FTD|P|R|5|REPAIRS VIA MANUFACTURER'S REPAIRERS - PREMIER    |BURTD     |1020802
D|FTD|P|R|6|SERVICE NETWORK.                                  |BURTD     |1020802
D|FTD|P|R|7|PAYMENT OPTIONS - CASH,CHQ,CC,PO,DD (10 MONTHS)   |BURTD     |1020802
D|FTD|P|R|8|COVER - BREAKDOWN ONLY, PARTS & LABOUR            |BURTD     |1020802
D|FTD|P|R|9|PERIOD OF COVER : 2+2                             |BURTD     |1020802
D|FTD|P|R|10|GOODS COVERED - LAWNMOWERS & POWERED GARDEN EQUIP.|BURTD     |1020802
D|FTD|P|R|11|COVER EXCLUDES DELIVERY / COLLECTION              |BURTD     |1020802
D|FTD|P|R|12|*** NB. ELECTROLUX OUTDOOR PRODUCTS HAD 2 YEAR    |BURTD     |1020802
D|FTD|P|R|13|MANUF GTEE DURING 2002 WHEN THESE SCHEMES WERE SET|BURTD     |1020802
D|FTD|P|R|14|UP ***                                            |BURTD     |1020802
D|FTM|P|N|1|FLYMO ANNUAL INSURANCE PLAN                       |BURTD     |1020802
D|FTM|P|N|2|23RD MONTH MAILER                                 |BURTD     |1020802
D|FTM|P|N|3|CORONA - NEW FOR OLD FOR LIFE                     |BURTD     |1020802
D|FTM|P|N|4|MAPPABLE SCHEME                                   |BURTD     |1020802
D|FTM|P|N|5|REPAIRS VIA MANUFACTURER'S REPAIRERS - PREMIER    |BURTD     |1020802
D|FTM|P|N|6|SERVICE NETWORK.                                  |BURTD     |1020802
D|FTM|P|N|7|PAYMENT OPTIONS - CASH,CHQ,CC,PO,DD               |BURTD     |1020802
D|FTM|P|N|8|COVER - BREAKDOWN ONLY, PARTS & LABOUR            |BURTD     |1020802
D|FTM|P|N|9|PERIOD OF COVER : 2+1                             |BURTD     |1020802
D|FTM|P|N|10|GOODS COVERED - LAWNMOWERS & POWERED GARDEN EQUIP.|BURTD     |1020802
D|FTM|P|N|11|COVER EXCLUDES DELIVERY / COLLECTION              |BURTD     |1020802
D|FTM|P|R|1|FLYMO ANNUAL INSURANCE PLAN                       |BURTD     |1020802
D|FTM|P|R|2|23RD MONTH MAILER                                 |BURTD     |1020802
D|FTM|P|R|3|CORONA - NEW FOR OLD FOR LIFE                     |BURTD     |1020802
D|FTM|P|R|4|MAPPABLE SCHEME                                   |BURTD     |1020802
D|FTM|P|R|5|REPAIRS VIA MANUFACTURER'S REPAIRERS - PREMIER    |BURTD     |1020802
D|FTM|P|R|6|SERVICE NETWORK.                                  |BURTD     |1020802
D|FTM|P|R|7|PAYMENT OPTIONS - CASH,CHQ,CC,PO,DD               |BURTD     |1020802
D|FTM|P|R|8|COVER - BREAKDOWN ONLY, PARTS & LABOUR            |BURTD     |1020802
D|FTM|P|R|9|PERIOD OF COVER : 2+1                             |BURTD     |1020802
D|FTM|P|R|10|GOODS COVERED - LAWNMOWERS & POWERED GARDEN EQUIP.|BURTD     |1020802
D|FTM|P|R|11|COVER EXCLUDES DELIVERY / COLLECTION              |BURTD     |1020802
D|WQ |P|N|8|Non Corona. Depreciation scales apply.            |TERRYV    |1020808
D|WQ |P|R|8|Non Corona. Depreciation scales apply             |TERRYV    |1020808
D|PRA|P|N|5|Non Corona. Depreciation scales apply             |TERRYV    |1020808
D|PRA|P|R|5|Non Corona. Depreciation scales apply             |TERRYV    |1020808
D|V4 |P|N|1|MOG for Vokera repair data. Vokera will send D & G|TERRYV    |1020930
D|V4 |P|N|2|monthly file of customers for conversion.         |TERRYV    |1020930
D|V4 |P|N|3|Manufacturer guarantee is 12 months but will have |TERRYV    |1020930
D|V4 |P|N|4|expired on most of the data that we receive.      |TERRYV    |1020930
D|V4 |P|N|5|Extended guarantee is 12 months. Protection is    |TERRYV    |1020930
D|V4 |P|N|6|breakdown only.                                   |TERRYV    |1020930
D|V4 |P|N|7|Payment methods: all. DD is quaterly.             |TERRYV    |1020930
D|V4 |P|N|8|Customers should complete the date of installation|TERRYV    |1020930
D|V4 |P|N|9|of their boiler when applying for the extended    |TERRYV    |1020930
D|V4 |P|N|10|guarantee. D & G to send back application form to |TERRYV    |1020930
D|V4 |P|N|11|customer is date of installation is missing.      |TERRYV    |1020930
D|V4 |P|N|12|HEATING ACCOUNT. HEATING RULES APPLY.             |TERRYV    |1020930
D|V4 |P|R|1|MOG for Vokera repair data. Vokera will send D & G|TERRYV    |1020930
D|V4 |P|R|2|monthly file of customers for conversion.         |TERRYV    |1020930
D|V4 |P|R|3|Manufacturer guarantee is 12 months but will have |TERRYV    |1020930
D|V4 |P|R|4|expired on most of the data that we receive.      |TERRYV    |1020930
D|V4 |P|R|5|Extended guarantee is 12 months. Protection is    |TERRYV    |1020930
D|V4 |P|R|6|breakdown only.                                   |TERRYV    |1020930
D|V4 |P|R|7|Payment methods: all. DD is quaterly.             |TERRYV    |1020930
D|V4 |P|R|8|Customers should complete the date of installation|TERRYV    |1020930
D|V4 |P|R|9|of their boiler when applying for the extended    |TERRYV    |1020930
D|V4 |P|R|10|guarantee. D & G to send back application form to |TERRYV    |1020930
D|V4 |P|R|11|customer is date of installation is missing.      |TERRYV    |1020930
D|V4 |P|R|12|HEATING ACCOUNT. HEATING RULES APPLY.             |TERRYV    |1020930
D|V4 |M| |1|MOG for Vokera repair data. Vokera will send D & G|ENGLEFD   |1021001
D|V4 |M| |2|monthly file of customers for conversion.         |ENGLEFD   |1021001
D|V4 |M| |3|Manufacturer guarantee is 12 months but will have |ENGLEFD   |1021001
D|V4 |M| |4|expired on most of the data that we receive.      |ENGLEFD   |1021001
D|V4 |M| |5|Extended guarantee is 12 months. Protection is    |ENGLEFD   |1021001
D|V4 |M| |6|breakdown only.                                   |ENGLEFD   |1021001
D|V4 |M| |7|Payment methods: all. DD is quaterly.             |ENGLEFD   |1021001
D|V4 |M| |8|Customers should complete the date of installation|ENGLEFD   |1021001
D|V4 |M| |9|of their boiler when applying for the extended    |ENGLEFD   |1021001
D|V4 |M| |10|guarantee. D & G to send back application form to |ENGLEFD   |1021001
D|V4 |M| |11|customer is date of installation is missing.      |ENGLEFD   |1021001
D|V4 |M| |12|HEATING ACCOUNT. HEATING RULES APPLY.             |ENGLEFD   |1021001
B|PRO|P|N|10|then send claim into Bedworth.                    |TERRYV    |1030206
B|PRO|P|N|11|D & G to accept liability for units registered    |TERRYV    |1030206
B|PRO|P|N|12|only.                                             |TERRYV    |1030206
B|PRO|P|N|13|Non-Corona. Depreciation scales apply.            |TERRYV    |1030206
D|PRP|P|N|1|QED IS THE DISTRIBUTOR FOR DE DIETRICH APPLIANCES |TERRYV    |1030402
D|PRP|P|N|2|(WHITE GOODS) IN THE ROI.                         |TERRYV    |1030402
D|PRP|P|N|3|THIS SCHEME OFFERS CUSTOMERS WHO ENJOYED A 3 YEAR |TERRYV    |1030402
D|PRP|P|N|4|FREE COVER (ADMINISTERED AND UNDERWRITTEN BY D&G) |TERRYV    |1030402
D|PRP|P|N|5|THE POSSIBILITY TO TAKE OUT A 12 MONTHS GUARANTEE |TERRYV    |1030402
D|PRP|P|N|6|WHEN THEIR ORIGINAL COVER EXPIRES.                |TERRYV    |1030402
D|PRP|P|N|7|PROTECTION IS BREAKDOWN ONLY.                     |TERRYV    |1030402
D|PRP|P|N|8|ALL METHODS OF PAYMENT, ANNUAL DD.                |TERRYV    |1030402
D|PRP|P|N|9|NON-CORONA. DEPRECIATION SCALES APPLY.            |TERRYV    |1030402
D|PRP|P|R|1|QED IS THE DISTRIBUTOR FOR DE DIETRICH APPLIANCES |TERRYV    |1030402
D|PRP|P|R|2|(WHITE GOODS) IN THE ROI.                         |TERRYV    |1030402
D|PRP|P|R|3|THIS SCHEME OFFERS CUSTOMERS WHO ENJOYED A 3 YEAR |TERRYV    |1030402
D|PRP|P|R|4|FREE COVER (ADMINISTERED AND UNDERWRITTEN BY D&G) |TERRYV    |1030402
D|PRP|P|R|5|THE POSSIBILITY TO TAKE OUT A 12 MONTHS GUARANTEE |TERRYV    |1030402
D|PRP|P|R|6|WHEN THEIR ORIGINAL COVER EXPIRES.                |TERRYV    |1030402
D|PRP|P|R|7|PROTECTION IS BREAKDOWN ONLY.                     |TERRYV    |1030402
D|PRP|P|R|8|ALL METHODS OF PAYMENT, ANNUAL DD.                |TERRYV    |1030402
D|PRP|P|R|9|NON-CORONA. DEPRECIATION SCALES APPLY.            |TERRYV    |1030402
B|SMG|P|N|1|FREE 1+2 PROMOTION ON SMEG RANGE COOKERS (70 CM & |TERRYV    |1030411
B|SMG|P|N|2|OVER) ON THE 'OPERA' RANGE. DURATION OF PROMOTION:|TERRYV    |1030411
B|SMG|P|N|3|01/05/03 TO 31/11/03.                             |TERRYV    |1030411
B|SMG|P|N|4|MODELS INCLUDED IN PROMOTION: A3, A3-2, A2-2,     |TERRYV    |1030411
B|SMG|P|N|5|A2A-2, A1-2SE, A1-2, A1A-2, A1P-2, A1C-2, A1VA-2, |TERRYV    |1030411
B|SMG|P|N|6|A1VG-2, A42C-2, A42-2.                            |TERRYV    |1030411
B|SMG|P|N|7|CUSTOMERS SHOULD REGISTER THEIR FREE GUARANTEE    |TERRYV    |1030411
B|SMG|P|N|8|WITH D&G WITHIN 30 DAYS OF PURCHASE. ALL REPAIRS  |TERRYV    |1030411
B|SMG|P|N|9|YR 1, 2 AND 3 TO BE REFERRED TO N.A.A LTD ON      |TERRYV    |1030411
B|SMG|P|N|10|01 460 0064.                                      |TERRYV    |1030411
B|SMG|P|N|11|NO PAYMENT TAKEN FROM CUSTOMERS                   |TERRYV    |1030411
B|SMG|P|N|12|SMEG TO BE INVOICED A PREMIUM + ADMIN FEE PER UNIT|TERRYV    |1030411
B|SMG|P|N|13|REGISTERED MONTHLY.                               |TERRYV    |1030411
B|SMG|P|N|14|NON-CORONA. DEPRECIATION SCALES APPLY.            |TERRYV    |1030411
B|SMG|P|R|1|FREE 1+2 PROMOTION ON SMEG RANGE COOKERS (70 CM & |TERRYV    |1030411
B|SMG|P|R|2|OVER) ON THE 'OPERA' RANGE. DURATION OF PROMOTION:|TERRYV    |1030411
B|SMG|P|R|3|01/05/03 TO 31/11/03.                             |TERRYV    |1030411
B|SMG|P|R|4|MODELS INCLUDED IN PROMOTION: A3, A3-2, A2-2,     |TERRYV    |1030411
B|SMG|P|R|5|A2A-2, A1-2SE, A1-2, A1A-2, A1P-2, A1C-2, A1VA-2, |TERRYV    |1030411
B|SMG|P|R|6|A1VG-2, A42C-2, A42-2.                            |TERRYV    |1030411
B|SMG|P|R|7|CUSTOMERS SHOULD REGISTER THEIR FREE GUARANTEE    |TERRYV    |1030411
B|SMG|P|R|8|WITH D&G WITHIN 30 DAYS OF PURCHASE. ALL REPAIRS  |TERRYV    |1030411
B|SMG|P|R|9|YR 1, 2 AND 3 TO BE REFERRED TO N.A.A LTD ON      |TERRYV    |1030411
B|SMG|P|R|10|01 460 0064.                                      |TERRYV    |1030411
B|SMG|P|R|11|NO PAYMENT TAKEN FROM CUSTOMERS                   |TERRYV    |1030411
B|SMG|P|R|12|SMEG TO BE INVOICED A PREMIUM + ADMIN FEE PER UNIT|TERRYV    |1030411
B|SMG|P|R|13|REGISTERED.                                       |TERRYV    |1030411
B|SMG|P|R|14|NON-CORONA. DEPRECIATION SCALES APPLY.            |TERRYV    |1030411
D|SWD|P|N|1|SIEMENS EXTENDED INSURANCE PLAN.                  |WHITES    |1030516
D|SWD|P|N|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1030516
D|SWD|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030516
D|SWD|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030516
D|SWD|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030516
D|SWD|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1030516
D|SWD|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030516
D|SWD|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 PAYMENTS).        |WHITES    |1030516
D|SWD|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030516
D|SWD|P|N|10|PERIOD OF COVER IS 2+3 ONLY.                      |WHITES    |1030516
D|SWD|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1030516
D|SWD|P|R|1|SIEMENS EXTENDED INSURANCE PLAN.                  |WHITES    |1030516
D|SWD|P|R|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1030516
D|SWD|P|R|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030516
D|SWD|P|R|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030516
D|SWD|P|R|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030516
D|SWD|P|R|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1030516
D|SWD|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030516
D|SWD|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (1/4LY AT RENEWAL).   |WHITES    |1030516
D|SWD|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030516
D|SWD|P|R|10|PERIOD OF COVER IS 2+3 ONLY.                      |WHITES    |1030516
D|SWD|P|R|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1030516
D|SOE|P|N|1|SIEMENS EXTENDED INSURANCE PLAN.                  |WHITES    |1030516
D|SOE|P|N|2|11th MONTH MAILING SCHEME FOR SOUTHERN IRELAND.   |WHITES    |1030516
D|SOE|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030516
D|SOE|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030516
D|SOE|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030516
D|SOE|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1030516
D|SOE|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030516
D|SOE|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 PAYMENTS).        |WHITES    |1030516
D|SOE|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030516
D|SOE|P|N|10|PERIOD OF COVER IS 1+3 ONLY.                      |WHITES    |1030516
D|SOE|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1030516
D|SOE|P|R|1| SIEMENS EXTENDED INSURANCE PLAN.                 |WHITES    |1030516
D|SOE|P|R|2| 11th MONTH MAILING SCHEME FOR SOUTHERN IRELAND.  |WHITES    |1030516
D|SOE|P|R|3| SCHEME COVERS WHITE GOODS ONLY.                  |WHITES    |1030516
D|SOE|P|R|4| NON-MAPPABLE SCHEME.                             |WHITES    |1030516
D|SOE|P|R|5| SCHEME IS NEW FOR OLD FOR LIFE.                  |WHITES    |1030516
D|SOE|P|R|6| CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDIN|WHITES    |1030516
D|SOE|P|R|7| A REPAIR (TELEPHONE NUMBER (01) 450 2655).       |WHITES    |1030516
D|SOE|P|R|8| PAYMENT BY CSH,PO,CHQ,CC,DD (quarterly payments).|WHITES    |1030516
D|SOE|P|R|9| COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS.|WHITES    |1030516
D|SOE|P|R|10| PERIOD OF COVER IS 1+3 ONLY.                     |WHITES    |1030516
D|SOE|P|R|11| CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.  |WHITES    |1030516
D|SWM|P|N|1|SIEMENS EXTENDED INSURANCE PLAN.                  |WHITES    |1030516
D|SWM|P|N|2|23RD MONTH MAILING SCHEME FOR SOUTHERN IRELAND.   |WHITES    |1030516
D|SWM|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030516
D|SWM|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030516
D|SWM|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030516
D|SWM|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1030516
D|SWM|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030516
D|SWM|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (ANNUAL £5 DISCOUNT)  |WHITES    |1030516
D|SWM|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030516
D|SWM|P|N|10|PERIOD OF COVER IS 0+1 ONLY.                      |WHITES    |1030516
D|SWM|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1030516
D|BWD|P|N|1|BOSCH  EXTENDED INSURANCE PLAN.                   |WHITES    |1030521
D|BWD|P|N|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1030521
D|BWD|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030521
D|BWD|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030521
D|BWD|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030521
D|BWD|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1030521
D|BWD|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030521
D|BWD|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 PAYMENTS).        |WHITES    |1030521
D|BWD|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030521
D|BWD|P|N|10|PERIOD OF COVER IS 2+3 ONLY.                      |WHITES    |1030521
D|BWD|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1030521
D|BWD|P|R|1|BOSCH  EXTENDED INSURANCE PLAN.                   |WHITES    |1030521
D|BWD|P|R|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1030521
D|BWD|P|R|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030521
D|BWD|P|R|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030521
D|BWD|P|R|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030521
D|BWD|P|R|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDIN |WHITES    |1030521
D|BWD|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030521
D|BWD|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (QUARTERLY)           |WHITES    |1030521
D|BWD|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030521
D|BWD|P|R|10|PERIOD OF COVER IS 2+3 ONLY.                      |WHITES    |1030521
D|BWD|P|R|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1030521
D|BOE|P|N|1|BOSCH  EXTENDED INSURANCE PLAN.                   |WHITES    |1030521
D|BOE|P|N|2|11TH MONTH  MAILING SCHEME FOR SOUTHERN IRELAND.  |WHITES    |1030521
D|BOE|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030521
D|BOE|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030521
D|BOE|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030521
D|BOE|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1030521
D|BOE|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030521
D|BOE|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 PAYMENTS).        |WHITES    |1030521
D|BOE|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030521
D|BOE|P|N|10|PERIOD OF COVER IS 1+3 ONLY.                      |WHITES    |1030521
D|BOE|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1030521
D|BWN|P|N|1|BOSCH  EXTENDED INSURANCE PLAN.                   |WHITES    |1030521
D|BWN|P|N|2|23rd MONTH  MAILING SCHEME FOR SOUTHERN IRELAND.  |WHITES    |1030521
D|BWN|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030521
D|BWN|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030521
D|BWN|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030521
D|BWN|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1030521
D|BWN|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030521
D|BWN|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (ANNUALLY).           |WHITES    |1030521
D|BWN|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030521
D|BWN|P|N|10|PERIOD OF COVER IS 0+1  ONLY.                     |WHITES    |1030521
D|BWN|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1030521
D|NWD|P|N|1|NEFF EXTENDED INSURANCE PLAN.                     |WHITES    |1030521
D|NWD|P|N|2|30 DAY  MAILING SCHEME FOR SOUTHERN IRELAND.      |WHITES    |1030521
D|NWD|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1030521
D|NWD|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1030521
D|NWD|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1030521
D|NWD|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1030521
D|NWD|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1030521
D|NWD|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 MONTHLY)          |WHITES    |1030521
D|NWD|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1030521
D|NWD|P|N|10|PERIOD OF COVER IS 2+3  ONLY.                     |WHITES    |1030521
